content,Quality,Service,Shipping,Packing
8748,"Đơn mua ba, giao chỉ một, như ăn cướp vậy, đồ rẻ nên cũng chẳng buồn khiếu nại làm gì.",,,,0
8794,"ủa đặt 2 cái sao ship có 1 cái vậy, còn lấy tiền 2 cái trong khi mình chỉ nhận hàng được có một cái, về mở hàng ra xem mới biết",,,,0
8809,"Giao hàng không đúng như trong đơn hàng ,hôm nay thay hộp mực máy không chạy được . Kiểm tra kỹ thấy : Hộp ngoài không giống trong đơn đặt hàng .Hộp mưc bên trong cũng khác so với hộp mực đã mua trước đây",,,,0
8814,Khâu đóng gói rất ẩu và tệ luôn ạ. Sách k quấn màng bọc hay bao bì chống thấm. Chỉ có đóng thùng giấy bên ngoài thôi. Quá tệ. May mà sách không bị ướt mưa nhiều. Chấm 2 sao cho khâu đóng gói,,,,0
8838,"Bọc sách của cả mặt sau và trước đều bị bung. Mình đã gặp trường hợp này vài lần rồi.
Nội dung sách rất thơ và ý nghĩa.",1,,,0
8851,sách bị cong do đóng gói không kĩ.,,,,0
8857,"Giao hàng nhầm: Dây vòi sen không lắp được vào củ sen vì chuôi của dây vòi sen là chuôi vặn (ren ốc), trong khi đó chuôi của củ sen là chuôi gài. Cho đổi lại shop ơi.",,,,0
8859,"Tiki gửi hàng mà ko bọc gì sất, mép sách bị cong hết",,,,0
8863,"Gửi thiếu chốt lắp ghép tủ, bh tủ như thế thì kiểu gì",,,,0
8865,"Tiki gói hàng không một miếng bọc nào cả,cứ vậy nhét vào hộp.Lúc nhận được chiếc hộp móp mà mình sốc.Lúc mở hàng thì cả bản thường lẫn đb đều bị df.Bản thường thì móp cả gáy lẫn bìa,bị cong lại luôn.Bản đặc biệt rách cả obi,bìa cũng bị rách,standee thì méo cong luôn,postcard bị rách,bị hằn 3 vết to",,,,0
8868,"Sách in rõ ràng, trình bày đẹp. Nhưng qua khâu đóng gói của tiki thì về đến nơi cong queo. Hầu như sau này không thấy đơn hàng nào tiki đóng gói mà có chèn chống sốc. Những lần trước sách tạm ổn, lần này thì không được vậy, nên cho 3 sao vì khâu đóng gói",1,,,0
8875,"Hàng giao nhanh, đóng gói thì bị rách như hình, may hộp nhựa ko bị vỡ. Tiki nên kiểm tra thêm khâu vận chuyển và đóng gói",,,1,0
8878,"Giao hàng thiếu 2 cái bông đặt thêm của mình, yêu cầu shop giao bổ sung",,,,0
8883,Gói sản phẩm chỉ bằng 1 túi nilong mỏng. túi bọc bị rách 1 lỗ nhỏ mở hàng ra thì chỉ còn mỗi túi vải,,,,0
8890,"ncl, ko biết mng thấy sao nhưng Tiki đóng hàng đúng kiểu 1 hộp và 1 hàng thôi ấy, ko có bọc chống sốc luôn. Lúc bóc ra may truyện ko bị móp hay hỏng móc j nma cái seal nó bị ... nó bị kiểu làm cho bìa truyện của mình nó bị co vào ấy, sợ hỏng bìa nên tháo seal luôn ko kịp chụp. Phần bìa truyện nó bị lỗi 1 chút, có cái vệt j đó trông ngứa mắt kinh khủng",,,,0
8893,ủa alo shoppp lm ăn kỉu j vại ko có giấy chống sốc lun có mỗi cái hộp cái nó bị bóp vài chỗ nekkk lần đầu ko ưng rồi đấy shop ở miền Bắc nx mik ở miền Nam vận xa ẻ lun đó nếu ko may nó bị rách hay bị nát thì mốt nhớ chống sốc nhá:)))))))))),,,,0
8915,"Giao cho mình thiếu 1 cái móc 3, dư 1 cái móc 5. Túi bọc ngoài rách và nhỏ hơn khung. Mong tiki bổ sung gấp giúp mình",,,,0
8948,Sách cho vào mỗi cái hộp giấy ko có bọc chống sốc nên trầy hết gáy vs mép. Đặt hàng ở tiki vì kỹ tính thì nhận hàng như vậy. Buồn ghê,,,,0
8956,"nội dung thì chưa biết thế nào nhưng khâu bảo quản tệ quá, ẩm ẩm",,,,0
8964,"mới nhận sách... mở ra thấy rách 1 miếng.
đóng gói hàng thì mình thấy tiki ngày càng tệ.
Lúc mua hàng ở tiki mình có thể dùng lại đc hộp, nhìn cách đóng gọi vậy mình rất ngại mua đồ đắt tiền vì sợ hàng hư,...",,,,0
8972,"bỏ tiền ra mua sản phầm về tặng, mà tiki đóng gói kiểu gì, giao hàng móp méo tùm lum, thật sự thất vọng",,,,0
9004,"nhìn sách mà buồn vl thề =)))) không có xốp bảo vệ sách luôn í, cứ giao hộp rồi bỏ sách vào thôi, mình mua ba cuốn thì cuồn nào cũng bị móp đầu, xót thiệt sự",,,,0
9021,Sách giao về không bọc giảm sốc hay seal gì hết,,,,0
9037,"Sách nhưng không được bọc trong túi bọc chống sốc, chỉ có mỗi cái hộp. Vận chuyện va đập các thứ rồi sao??",,,,0
9061,"Sách bị bẩn, cong viền bà bụi",,,,0
9068,"Tiki đóng hàng cực kì cẩu thả, đáng lẽ nên lót thêm một miếng xốp hay muốn bảo vệ môi trường gì gì đấy thì ít nhất lót thêm cho mặt trước mặt sau hộp miếng bìa carton hay  keo kiệt nữa thì miếng giấy lộn cũng được để người ta khui hàng k bị rạch phạm vào sách. Mình nghe phàn nàn việc này nhiều rồi nên không dám lấy dao khui mà chỉ dám lấy bút bi mở hộp, cẩn thận hết sức vậy mà rốt cuộc vẫn nguyên đường bút bi vào sách, vì sách quá sát hộp, mở đầu nào cũng dính vào sách, tiki bỏ thêm miếng giấy lộn vào đơn hàng cho khách thì đã không hỏng quyển sách rồi ạ.  Không hiểu sao hộp thì khô ráo mà sách bên trong thì ẩm ướt quặt quẹo, sách lại còn giống như là đã đọc qua rồi, sách đổi trả lấy giao cho khách khác vậy, chán thật sự.",,,,0
9093,"giao hàng nhanh nhưng đóng gói rất sơ sài, chỉ đặt trong hộp bìa k có chống sốc nên móp khá nhiều chỗ (h/a mang t/c nhận xu)",,,1,0
9115,Sách không được bọc bằng bất kỳ loại giấy bọc nào nên mép sách cũ và nhăn,,,,0
9116,"Đóng gói sơ sài, không có bao co sách, sách bị bẩn nhiều chỗ. Trang sách giấy đẹp.",1,,,0
9124,"Gói hàng k kĩ, hộp kép clg, làm bìa bị moop góc",,,,0
9145,Nội dung sách ko phải bàn nhưng khâu đóng gói thực sự tệ. Mình trông ngóng hàng gần 1 tuần mà nhận hàng thì bóc seal thấy góc bị nhăn như hình r. Đọc đánh giá thấy rất nhiều người mua hàng cũng giống như mình nhưng mà Tiki vẫn chưa sửa đổi. 2 sao ạ,1,,,0
9148,"Sách được đóng gói sơ sài không được bảo vệ tránh va đập. Sách không còn giấy bóng kính bên ngoài để bảo vệ sách (Sách mới có bóng kính, mình đã xem ở nhà sách Nhã Nam). Có rất nhiều vết bẩn và dấu tay (có những vết không làm sạch được). Cảm giác đây là hàng bán bị trả lại (có lẽ đây là nguyên nhân giá rẻ). Nếu là hàng bán bị trả lại, Tiki cần phải thông báo cho người mua được biết. Mình đã mua sách của Tiki Trading rồi, và lần nào cũng nhận được sách mới trong bóng kính. Không ngờ lần này mua tặng người thân lại bị đưa sách cũ bẩn như vây. Mình nhận xét để người mua khác cân nhắc khi mua, đừng thấy rẻ mà ham. 1* duy nhất vì giao hàng rất nhanh, nhưng nhanh mà như thế này thì mình cũng không cần đâu.",,,1,0
9168,"Ghi có sử dụng Bookcare nhưng chỉ có bao nilon mỏng quấn combo 2 cuốn thôi, ko có bọc sách từng cuốn nhé. Làm ăn *** !",,,,0
9175,"Giao hàng nhanh, vừa đặt đêm qua hôm nay đã giao. Đây là lần thứ 2 mua bộ phát wifi chuẩn gigabit này, tốc độ kết nối vẫn rất ấn tượng. Dù giá hơi cao nhưng đáng tiền. Tuy nhiên thật sự không hài lòng với cách đóng gói của Tiki. Chưa bao giờ thấy Tiki đóng gói sơ sài và cẩu thả như này. Bọc đúng màng bọc thực phẩm bên ngoài, khi vận chuyển còn gây móp nhẹ hộp hàng",1,,1,0
9176,"sách cực kỳ tệ nha, giao hàng từ HN vào nam mà chẳng cẩn thận gì cả, sách cữ bám bụi dính keo đầy cả :)))))",,,,0
9179,"Cuốn sách kỳ vọng nhất trong đợt này mà thất vọng quá. Sách quá bẩn, bụi nhiều, cầm dơ tay, còn bị cuốn góc, dơ bìa ngoài hết lun, nhìn như sách cũ mặc dù xuất bản 2020. Cần cải thiết chất lượng bảo quản sách trong kho trước khi bán cho khách",,,,0
9181,Sách của mình được giao không có bọc chống sốc nên bìa của sách hơi bị xước và góc sách bị lỗi ạ :(((( mong lần sau shop sẽ chú ý hơn ạ,,,,0
9192,"Sách bị gãy, bám bẩn, mua nhiều lần ở tiki mà lần đầu nhận sách bị như vậy. Hơi k vui còn Về nội dung thì sách hay, phân tích rõ các tư thế , các bạn học yoga nên đọc.",1,,,0
9197,"mình rất thất vọng, tin tưởng Tiki trading nhưng bọc hàng rất ẩu không có nilon bọc bên ngoài sách, để nguyên cuốn sách vào thùng carton quá rộng nên sách bị gãy gáy, gập bìa",,,,0
9223,"Sách đóng gói không tốt, bị gấp bìa ở góc",,,,0
9224,"Tiki đóng gói cẩn thận lại nha, mình lớn hết rồi không phải con nít chơi đồ hàng đâu mà gói hàng không chống sốc hay có biện pháp bảo vệ nào cho những cuốn sách được vận chuyển đi xa. Nhớ nha Tiki, muốn sống sót cạnh tranh với mấy trang thương mại điện tử khác thì cũng nên xem lại bản thân mấy bạn không tốt ở điểm nào. Khách hàng phản hồi vụ đóng gói hàng chống sốc này biết bao nhiêu người rồi? Hơn 10.000 người chưa? Hay hơn chứ làm gì tới phải không? Đừng để mình phải tới tận văn phòng của mấy bạn mà dán thẳng tờ giấy “ĐÓNG GÓI HÀNG ẨU TẢ VÔ Ý THỨC!” lên ngay trán của mỗi bạn nha. Vậy kỳ lắm nè, nhớ nha Tiki.",,,,0
9243,"nội dung thì mk chưa đọc nhưng mà lần này gói hàng hơi ẩu, ko dc bọc sách gì cả, ngoài ra, nó xước rất nhìu, giống 1 quyển sách cũ hơi là sách mới",1,,,0
9250,"đóng gói chán thật sự, đã lỏng lẻo rồi mà vô duyên vô cớ sách còn bị rách một đường như ai lấy dao rọc vào vậy. tệ thật sự tệ",,,,0
9253,"2 cuốn "" Tử tế đáng giá bao nhiêu"" Và "" Nỗi buồn chiến tranh"" gấc nà ổn nhưng đóng hàng không cẩn thận, không có book care, hộp giao móp hết làm cho sách bị xóc, cuốn ""Yêu những điều không hoàn hảo"" mình mong chờ nhất thì bị như này..",1,,,0
9260,"Hộp kg có màng bọc, kg nguyên seal, buồn, bỏ cái bệnh ham rẻ",,,,0
9261,"Giao hàng rất nhanh, hàng đẹp nhưng điểm trừ nhân viên không kiểm tra kỹ hàng trước khi đóng gói, đáy ly mặt ngoài bị lõm, méo k đặt vững được. Đã tạo yêu cầu chờ hỗ trợ đổi sp nhưng chưa thấy Tiki phản hồi!",,,1,0
9322,"Nội dung sách mình mới xem sơ qua khá thu hút mình, tuy nhiên mình thật sự không hài lòng về cách gói hàng và giao hàng của tiki, mặc dù mua lần này là lần thứ 7 8 rồi. Thứ nhất, sách giao về hộp bị ướt khiến sách rách và nhèo, góc sách thì bị méo mó. Thứ hai, thông cảm cho mùa dịch và các yếu tố khác khiến giao hàng chậm hơn rất nhiều so với dự kiến giao hàng, tuy nhiên nhận sách không còn nguyên vẹn như ban đầu khiến mình cảm thấy rất khó chịu. Mong TIKI xem xét và xử lý trường hợp này cho mình. Mong phản hồi sớm nhất từ TIKI. Mình là ngừoi rất quý và trân trọng sách, giữ sách rất kỹ, mình đã mua thêm gói bookcare để sách mình dc mới hơn vậy mà nhận hàng ntn mình cảm thấy thật sự thất vọng luôn í. Đây là hình ảnh bên ngoài của sách còn về nội dung mình sẽ review sau nhé",1,,,0
9334,"Mình đã đọc những đánh giá trước đó về vấn đề đóng gói nhưng vẫn muốn thử xem sao vì mình tin tưởng Tiki từ trước đến giờ, mình đặt mua trên Tiki Trading nhưng lại thất vọng về cách đóng gói thật sự, rất tệ, df hết cả 2 box mình đặt mua. Mình nghĩ Tiki nên xem xét về vấn đề này, từ nay về sau mình sẽ k ủng hộ Tiki nữa ạ, trân trọng",,,,0
9368,"Giao nhanh nhưng chất lượng gói hàng chán quá
Sách thì siêu xịn sò. Bọc cẩn thận. Giấy cứng cáp. Thiết kế sáng tạo. Nhìn là muốn thử thách rồi. Mới nx mã thôi. Chưa đọc nên chưa rõ nội dung",1,,1,0
9405,Gói hàng sơ sài làm sách bị cong.,,,,0
9409,"Mình thường xuyên mua sách ở tiki, điểm chung là hài lòng ro giao hàng nhanh, thường trong vòng 24h, thi thoảng có cuốn lâu hơn._x000D_
Tuy nhiên điểm chung nhược điểm là hộp bìa tiki đóng gói có mùi rất hôi khó chịu. Cuốn sách này thì bị móp lề.",,,1,0
9416,"Bộ sách giá trị cao mà Tiki đóng gói quá sơ sài, gãy nứt mép sách, thừa biết giao từ Hà Nội về tôi khá xa mà ngoài lớp nilon mỏng chống bụi của sách thì ngay cả 1 miếng đệm mút cũng không có, lại còn đựng trong cái hộp to dễ dằn xóc. Các bạn bán sách mà không biết trân trọng sách, hãy trách nhiệm và tử tế với khách hàng hơn!",,,,0
9424,"đã rất nhiều lần mình có thêm bookcare mà không bao sách cho mình
lần này mình cho 1 sao",,,,0
9428,"sách ko có seal là ko vui ròi đó
gặp gói hàng như ... rầu dễ sợ",,,,0
9433,"tôi đánh cao về nội dung sản phẩm, văn phòng nhẹ nhàng và hài hước của Ngọc Thạch thật sự rất hấp dẫn, kèm theo chữ kí ở đầu trang. Tuy vậy không biết do khi vận chuyển hay tại nơi giao sách đã làm sách như vậy. Mong tiki hay nhà sách chú ý hơn vào lần sau.",1,,,0
9445,"hàng bao gói rất sơ sài, lại còn dán thẳng mã lên bìa truyện, mình mong tiki sẽ sớm thay đổi",,,,0
9493,"Quyển nào cũng vậy, nhìn như đã qua sử dụng, tôi bỏ 300k ra chỉ để mua đống đổ nát, đồ bỏ đi à, ít nhất cũng phải đóng gói cho nó cẩn thận thì sách ko bị nhàu nát, đằng này quẳng luôn vào hộp, làm ăn ko có một tí trách nhiệm gì cả, thấy sợ ko dám mua hàng nữa luôn._x000D_
Làm ơn có tí ý thức và trách nhiệm xíu đê. Mệt.",,,,0
9497,"Sách giao không có bìa bọc ở ngoài, nói chung làm ăn không ra gì, trước giờ đây là đơn thất vọng nhất em thấy từ tiki, mong bên tiki làm cẩn thận hơn",,,,0
9498,Khoan bàn đến nội dung nhưng về hình thức thì sách bị móp và trầy xước khá nhiều do đóng gói không một miếng chống sốc nào.,,,,0
