id,title,content,rating
,Cực kì hài lòng,,5
,Cực kì hài lòng,shop tư vấn phục vụ tốt .giao hàng siêu nhanh .sản phẩm nguyên seal .hài lòng cách phục vụ của shop 😊,5
,Cực kì hài lòng,Máy ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,Ok,4
,Cực kì hài lòng,shop tư vấn phục vụ tốt .giao hàng siêu nhanh .sản phẩm nguyên seal .hài lòng cách phục vụ của shop 😊,5
,Cực kì hài lòng,Máy ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,Ok,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,Camera hình chụp đẹp. Độ phân giải sắc nét. Bộ nhớ lớn.,4
,Cực kì hài lòng,Rất hài lòng,5
,Cực kì hài lòng,Shop uy tín.,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Hài lòng,Camera hình chụp đẹp. Độ phân giải sắc nét. Bộ nhớ lớn.,4
,Cực kì hài lòng,Rất hài lòng,5
,Cực kì hài lòng,Shop uy tín.,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Mua từ 12/12/2023,sau hơn 1 tháng xài thì mình thấy Redmi 13C xài ổn,màn hình nét.Máy có củ sạc 10W,cáp sạc kèm theo nhưng không có ốp,không có dán sẵn màn hình khi mua về.",5
,Cực kì hài lòng,"Ngon bổ rẻ.Tet nửa giờ youtube mượt,mầu sắc đẹp âm thanh hay",5
,Không hài lòng,Đặt xanh dương giao xanh lá????,2
,Cực kì hài lòng,"Giao hành nhanh ,đúng hàng đẹp",5
,Cực kì hài lòng,Đổ tương phản màn hình bình thường. Pin trâu. Camera ổn với tầm giá,5
,Hài lòng,Cũng ổn!,4
,Cực kì hài lòng,Điện thoại xài tốt lắm nha,5
,Cực kì hài lòng,Ok,5
,Cực kì hài lòng,san pham tot trong tam gia,5
,Cực kì hài lòng,Xuất sắc,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Man hinh sac net. Muot,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Rất tuyệt,5
,Cực kì hài lòng,"Mua từ 12/12/2023,sau hơn 1 tháng xài thì mình thấy Redmi 13C xài ổn,màn hình nét.Máy có củ sạc 10W,cáp sạc kèm theo nhưng không có ốp,không có dán sẵn màn hình khi mua về.",5
,Cực kì hài lòng,"Ngon bổ rẻ.Tet nửa giờ youtube mượt,mầu sắc đẹp âm thanh hay",5
,Không hài lòng,Đặt xanh dương giao xanh lá????,2
,Cực kì hài lòng,"Giao hành nhanh ,đúng hàng đẹp",5
,Cực kì hài lòng,Đổ tương phản màn hình bình thường. Pin trâu. Camera ổn với tầm giá,5
,Hài lòng,Cũng ổn!,4
,Cực kì hài lòng,Điện thoại xài tốt lắm nha,5
,Cực kì hài lòng,Ok,5
,Cực kì hài lòng,san pham tot trong tam gia,5
,Cực kì hài lòng,Xuất sắc,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Man hinh sac net. Muot,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Rất tuyệt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Ok,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,tốt,5
,Cực kì hài lòng,tốt,5
,Cực kì hài lòng,ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,ok,5
,Cực kì hài lòng,,5
,Bình thường,"Điện thoại chạy rất chậm mất gần 10 phút để kill mấy app vớ vẫn cài kèm theo hơn 15 game và hơn 10 ứng dụng cài nhưng không phù hợp dùng làm cho máy bị chiếu phim chậm ngay từ lúc mở máy. Là điện thoại cấp thấp khi có người gọi đến nghe chuông nhưng cái app phone mất mấy giây mới hiện lên thua điện củ như pixel 2 XL đã già cổi, chỉ có cục batt là có giá trị hai app sài nhiều nhất là *** và telegram thì mở lên đi đái xong quay lại nó mới lên.",3
,Rất không hài lòng,"Sản phẩm khá tệ, mua cho mẹ dùng mà chưa được 1 tháng máy gặp tình trạng màn hình đơ đã đành giờ thi thoảng bị vạch đen, gọi lên Tiki cũng chỉ có thu hồi về bảo hành. Chốt lại không bao giờ mua mấy đồ điện tử này trên sàn thương mại điện tử nên chọn mua trực tiếp để có chế độ đổi trả hàng trong 1 tháng chứ mua này vừa phí tiền lại rước bực vào người 🤬",1
,Cực kì hài lòng,"Máy đẹp, shop đóng gói kỹ và giao hàng nhanh. Ủng hộ shop 5 sao",5
,Cực kì hài lòng,"Camera chụp đẹp,hình ảnh sắc nét. Điện thoại màu sắc đẹp , chất lượng tốt,nên mua",5
,Cực kì hài lòng,"Hàng mới, chính hãng. Giá rẻ trong phân khúc, mẹ mình dùng rất thích. Tốc độ giao hàng của tiki cũng rất tuyệt vời. Mua hàng điện tử giá trị cao luôn chọn tiki",5
,Cực kì hài lòng,"Lần đầu tiên mua sản phẩm giá trị cao 
Lúc đầu ko yên tâm 
Lúc nhận hàng thì ko còn gì phải bàn
Thanks tiki . Quá hài lòng",5
,Cực kì hài lòng,"Chụp hình đẹp,hình ảnh sắt nét,đồ họa đẹp,cấu hình vừa sài",5
,Cực kì hài lòng,Hình ảnh mang tính chất minh họa,5
,Cực kì hài lòng,Tiki xác nhận đơn và giao hàng nhanh.,5
,Cực kì hài lòng,Tốt thật tuyệt vời ok tiki,5
,Cực kì hài lòng,Tiki xác nhận đơn và giao hàng nhanh.,5
,Cực kì hài lòng,Hàng tốt trong tầm giá ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Bình thường,"Điện thoại chạy rất chậm mất gần 10 phút để kill mấy app vớ vẫn cài kèm theo hơn 15 game và hơn 10 ứng dụng cài nhưng không phù hợp dùng làm cho máy bị chiếu phim chậm ngay từ lúc mở máy. Là điện thoại cấp thấp khi có người gọi đến nghe chuông nhưng cái app phone mất mấy giây mới hiện lên thua điện củ như pixel 2 XL đã già cổi, chỉ có cục batt là có giá trị hai app sài nhiều nhất là *** và telegram thì mở lên đi đái xong quay lại nó mới lên.",3
,Rất không hài lòng,"Sản phẩm khá tệ, mua cho mẹ dùng mà chưa được 1 tháng máy gặp tình trạng màn hình đơ đã đành giờ thi thoảng bị vạch đen, gọi lên Tiki cũng chỉ có thu hồi về bảo hành. Chốt lại không bao giờ mua mấy đồ điện tử này trên sàn thương mại điện tử nên chọn mua trực tiếp để có chế độ đổi trả hàng trong 1 tháng chứ mua này vừa phí tiền lại rước bực vào người 🤬",1
,Cực kì hài lòng,"Máy đẹp, shop đóng gói kỹ và giao hàng nhanh. Ủng hộ shop 5 sao",5
,Cực kì hài lòng,"Camera chụp đẹp,hình ảnh sắc nét. Điện thoại màu sắc đẹp , chất lượng tốt,nên mua",5
,Cực kì hài lòng,"Hàng mới, chính hãng. Giá rẻ trong phân khúc, mẹ mình dùng rất thích. Tốc độ giao hàng của tiki cũng rất tuyệt vời. Mua hàng điện tử giá trị cao luôn chọn tiki",5
,Cực kì hài lòng,"Lần đầu tiên mua sản phẩm giá trị cao 
Lúc đầu ko yên tâm 
Lúc nhận hàng thì ko còn gì phải bàn
Thanks tiki . Quá hài lòng",5
,Cực kì hài lòng,"Chụp hình đẹp,hình ảnh sắt nét,đồ họa đẹp,cấu hình vừa sài",5
,Cực kì hài lòng,Hình ảnh mang tính chất minh họa,5
,Cực kì hài lòng,Tiki xác nhận đơn và giao hàng nhanh.,5
,Cực kì hài lòng,Tốt thật tuyệt vời ok tiki,5
,Cực kì hài lòng,Tiki xác nhận đơn và giao hàng nhanh.,5
,Cực kì hài lòng,Hàng tốt trong tầm giá ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Good,5
,Cực kì hài lòng,kkk,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Oke,5
,Cực kì hài lòng,Oke,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Hàng Ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Tốt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,Ok,4
,Cực kì hài lòng,Tốt,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Ok,5
,Cực kì hài lòng,tốt,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,hay tot,5
,Hài lòng,,4
,Cực kì hài lòng,,5
,Rất không hài lòng,"(*) Đánh giá không tính điểm
shipper hối thúc quá nhiều",1
,Cực kì hài lòng,"Giao hàng nhanh. Sản phẩm mới còn nguyên tem và vỏ chống bóc. Mình đã từng dùng cả Xiao Mi và Samsung thì thấy Samsung phần mềm ổn định, dễ dùng hơn, ít lỗi vặt hơn, phần cứng bền bỉ hơn và không bị nóng máy.",5
,Cực kì hài lòng,Máy đẹp,5
,Hài lòng,Sản phẩm kích hoạt bảo hành đã 2 tháng ! Haiz,4
,Cực kì hài lòng,Giao hành nhanh,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Good,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Tốt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Giao hàng nhanh. Sản phẩm mới còn nguyên tem và vỏ chống bóc. Mình đã từng dùng cả Xiao Mi và Samsung thì thấy Samsung phần mềm ổn định, dễ dùng hơn, ít lỗi vặt hơn, phần cứng bền bỉ hơn và không bị nóng máy.",5
,Cực kì hài lòng,Máy đẹp,5
,Hài lòng,Sản phẩm kích hoạt bảo hành đã 2 tháng ! Haiz,4
,Cực kì hài lòng,Giao hành nhanh,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Good,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Tốt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"máy đẹp , quên chụp lại máy rồi , nhưng máy rất ok mượt lắm, thiếu củ sạc",5
,Cực kì hài lòng,"máy đẹp , quên chụp lại máy rồi , nhưng máy rất ok mượt lắm, thiếu củ sạc",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Sản phẩm đúng mới 100% dùng rats tốt, giao hàng nhanh",5
,Cực kì hài lòng,"Vận chuyển nhanh, hàng dùng tốt.",5
,Cực kì hài lòng,Shop nhiệt tình. Sản phẩm tốt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Sản phẩm đúng mới 100% dùng rats tốt, giao hàng nhanh",5
,Cực kì hài lòng,"Vận chuyển nhanh, hàng dùng tốt.",5
,Cực kì hài lòng,Shop nhiệt tình. Sản phẩm tốt,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Hàng đúng chuẩn. Shop đóng gói ok vá rất chất lượng. Tks,5
,Cực kì hài lòng,Hàng đúng chuẩn. Shop đóng gói ok vá rất chất lượng. Tks,5
,Hài lòng,"Máy ổn, mới. Không có kèm quà tặng bao da  như Tiki trading đã quảng cáo, gọi hỏi tư vấn thì trả lời mập mờ. Không có quà tặng kèm thì mua thì đừng đăng lên 1* cho Tiki Trading.",1
,Cực kì hài lòng,"Hàng chính hãng , mới Nguyên seal, đóng gói cẩn thận, giao hàng rất nhanh.  Uy tính, chất lượng tốt.",5
,Cực kì hài lòng,"Chất lượng tuyệt vời
Giao hàng nhanh!",5
,Cực kì hài lòng,Giao hàng nhanh. Hàng dùng thử ok. Có kèm khuyến mại ốp hịn,5
,Cực kì hài lòng,"Hàng đóng gói cẩn thận, giao nhanh, nguyên Seal. Thái độ nhân viên thân thiện",5
,Cực kì hài lòng,"Ngon trong tầm giá, màn hình đẹp.",5
,Cực kì hài lòng,"Tiki giao hàng nhanh , tối đặt sáng mai có rồi dù mình ở tỉnh. Hàng nguyên kiện chưa bóc. Anh shiper rất dễ thương vui vẻ dù mình đổi địa chỉ nhận hàng.",5
,Cực kì hài lòng,"giao hàng nhanh chóng 
máy được tự động kích hoạt điện tử 
cầm chắc tay",5
,Cực kì hài lòng,Hàng tốt chính hãng nên mua… được tặng thêm vỏ ốp lưng khá đẹp và cứng cáp… nên mua. Có sim cài đặt để gọi… khá tôt,5
,Cực kì hài lòng,"Thật tuyệt vời vì sản phẩm không chỉ là phương tiện hữu ích, mà còn là người bạn đồng hành thông minh; ngoài ra thiết kế mỏng,rất đẹp.",5
,Cực kì hài lòng,"Sức mạnh không như kỳ vọng nhưng mức độ hoàn thiện tốt, màn hình ổn, tặng kèm bao da xịn.",5
,Cực kì hài lòng,"máy Sài tốt ổn định màng hình rộng rất tiện cho người lớn tuổi sử dụng, mình rất thích giao hàng nhanh",5
,Cực kì hài lòng,Giao nhanh chóng mặt luôn. Lần đầu tiên đặt mua Lúc 7h30 sáng. Tới công ty 8h00. Nhân viên Tiki tới giao hàng trước 9h30. Xuất sắc thật !,5
,Cực kì hài lòng,Máy đẹp nguyên hộp,5
,Cực kì hài lòng,"Mới nhận được, nguyên seal. Đang xài thử, chưa đánh giá được",5
,Cực kì hài lòng,Máy đẹp mới xài cũng ổn về sau chưa biết ra sao,5
,Cực kì hài lòng,Cực kỳ hài lòng,5
,Cực kì hài lòng,giao hàng nhanh đóng gói kĩ và có kèm thêm quà tặng,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Xài tốt. Chất lượng cam hơi tệ nhưg mà thôi cho trẻ con học online như vầy ok,5
,Hài lòng,"Máy ổn, mới. Không có kèm quà tặng bao da  như Tiki trading đã quảng cáo, gọi hỏi tư vấn thì trả lời mập mờ. Không có quà tặng kèm thì mua thì đừng đăng lên 1* cho Tiki Trading.",1
,Cực kì hài lòng,"Hàng chính hãng , mới Nguyên seal, đóng gói cẩn thận, giao hàng rất nhanh.  Uy tính, chất lượng tốt.",5
,Cực kì hài lòng,"Chất lượng tuyệt vời
Giao hàng nhanh!",5
,Cực kì hài lòng,Giao hàng nhanh. Hàng dùng thử ok. Có kèm khuyến mại ốp hịn,5
,Cực kì hài lòng,"Hàng đóng gói cẩn thận, giao nhanh, nguyên Seal. Thái độ nhân viên thân thiện",5
,Cực kì hài lòng,"Ngon trong tầm giá, màn hình đẹp.",5
,Cực kì hài lòng,"Tiki giao hàng nhanh , tối đặt sáng mai có rồi dù mình ở tỉnh. Hàng nguyên kiện chưa bóc. Anh shiper rất dễ thương vui vẻ dù mình đổi địa chỉ nhận hàng.",5
,Cực kì hài lòng,"giao hàng nhanh chóng 
máy được tự động kích hoạt điện tử 
cầm chắc tay",5
,Cực kì hài lòng,Hàng tốt chính hãng nên mua… được tặng thêm vỏ ốp lưng khá đẹp và cứng cáp… nên mua. Có sim cài đặt để gọi… khá tôt,5
,Cực kì hài lòng,"Thật tuyệt vời vì sản phẩm không chỉ là phương tiện hữu ích, mà còn là người bạn đồng hành thông minh; ngoài ra thiết kế mỏng,rất đẹp.",5
,Cực kì hài lòng,"Sức mạnh không như kỳ vọng nhưng mức độ hoàn thiện tốt, màn hình ổn, tặng kèm bao da xịn.",5
,Cực kì hài lòng,"máy Sài tốt ổn định màng hình rộng rất tiện cho người lớn tuổi sử dụng, mình rất thích giao hàng nhanh",5
,Cực kì hài lòng,Giao nhanh chóng mặt luôn. Lần đầu tiên đặt mua Lúc 7h30 sáng. Tới công ty 8h00. Nhân viên Tiki tới giao hàng trước 9h30. Xuất sắc thật !,5
,Cực kì hài lòng,Máy đẹp nguyên hộp,5
,Cực kì hài lòng,"Mới nhận được, nguyên seal. Đang xài thử, chưa đánh giá được",5
,Cực kì hài lòng,Máy đẹp mới xài cũng ổn về sau chưa biết ra sao,5
,Cực kì hài lòng,Cực kỳ hài lòng,5
,Cực kì hài lòng,giao hàng nhanh đóng gói kĩ và có kèm thêm quà tặng,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,Xài tốt. Chất lượng cam hơi tệ nhưg mà thôi cho trẻ con học online như vầy ok,5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"máy nguyên tem, chưa xài nên chưa nhận xét dc",5
,Cực kì hài lòng,,5
,Cực kì hài lòng,"Máy tốt, chạy mượt, bao da chính hãng dùng đẹp và tiện . Giá OK",5
,Cực kì hài lòng,"May dep,dong goi ky,giao hang nhanh,shiper vui ve.",5
,Cực kì hài lòng,"Đẹp, máy xịn",5
,Cực kì hài lòng,,5
,Bình thường,"Máy xài tạm ổn. Chơi play together k đc, diêif khiển rất khó",3
,Cực kì hài lòng,,5
